produkt_id,kod_kreskowy,symbol_dostepu,opis
100431850,05909991423810,Rp,20 sasz.
100431850,05909991423827,Rp,30 sasz.
100431850,05909991423834,Rp,90 sasz.
100431866,05909991486334,OTC,20 sasz. 500 mg
100431866,05909991486310,OTC,14 sasz. 500 mg
100431866,05909991486327,OTC,10 sasz. 500 mg
100431872,05909991466534,OTC,20 tabl.
100431889,05909991475642,OTC,30 tabl.
100431889,05909991475659,OTC,10 tabl.
100431889,05909991475635,OTC,20 tabl.
100431903,05909991424053,Rp,30 tabl.
100431910,05909991424084,Rp,14 tabl.
100431910,05909991424091,Rp,21 tabl.
100431926,05909991473860,Rpz,1 poj. 90 tabl.
100431926,05909991473877,Rpz,50 tabl. w blistrze
100431926,05909991473884,Rpz,30 tabl. w blistrze
100431926,05909991473891,Rpz,1 poj. 30 tabl.
100431926,05909991473907,Rpz,90 tabl. w blistrze
100431932,05909991424114,Rp,28 tabl.
100431932,05909991424121,Rp,56 tabl.
100431932,05909991424138,Rp,84 tabl.
100431949,05909991424145,Rp,20 sasz.
100431949,05909991424152,Rp,30 sasz.
100431949,05909991424169,Rp,90 sasz.
100431955,05909991424176,Rp,28 tabl.
100431961,05909991424206,Rp,28 tabl.
100431961,05909991424213,Rp,56 tabl.
100431978,05909991424268,Rp,5 amp. 2 ml
100431978,05909991424275,Rp,25 amp. 2 ml
100431984,05909991424282,Rp,20 tabl.
100432009,05909991424312,Rp,30 tabl.
100432015,05909991424343,Rp,30 tabl.
100432021,05909991424350,Rp,30 tabl.
100432050,05909991424756,Rp,30 tabl.
100432073,05909991424831,OTC,30 tabl.
100432096,05909991424961,OTC,20 tabl.
100432096,05909991424978,OTC,40 tabl.
100432104,09008732014341,Rp,10 tabl.
100432104,09008732014358,Rp,30 tabl.
100432110,09008732014365,Rp,10 tabl.
100432110,09008732014372,Rp,30 tabl.
100432127,05908445452925,Rp,126 tabl.
100432127,05908445452918,Rp,63 tabl.
100432127,05908445452901,Rp,21 tabl.
100432133,05909991441715,Rpz,24 tabl.
100432133,05909991441722,Rpz,96 tabl.
100432140,05909991425005,Rp,28 kaps.
100432156,08717185835014,Lz,1 fiol. 25 ml
100432156,08717185835045,Lz,1 fiol. 200 ml
100432156,08717185835052,Lz,1 fiol. 300 ml
100432156,08717185835007,Lz,1 fiol. 10 ml
100432156,08717185835038,Lz,1 fiol. 100 ml
100432156,08717185835021,Lz,1 fiol. 50 ml
100432162,05909991425012,Rp,1 sasz. 8 g
100432179,05909991425036,Rp,15 tabl.
100432179,05909991425043,Rp,30 tabl.
100432185,05909991425074,Rp,1 butelka 15 g
100432191,05909991425203,Rp,14 tabl.
100432200,05909991468859,Rp,30 tabl.
100432200,05909991468880,Rp,60 tabl.
100432200,05909991468866,Rp,90 tabl.
100432200,05909991468842,Rp,100 tabl.
100432200,05909991468873,Rp,120 tabl.
100432216,05909991425210,OTC,1 tuba 30 g
100432222,05909991425227,Rp,28 tabl.
100432222,05909991425234,Rp,56 tabl.
100432239,05909991425241,OTC,1 butelka 15 ml
100432245,05909991425258,Rp,1 sasz. 8 g
100432251,05909991488963,OTC,1 butelka 100 ml
100432251,05909991488956,OTC,1 butelka 200 ml
100432268,05909991425272,OTC,10 tabl.
100432274,05909991425302,Rp,10 kaps.
100432274,05909991425319,Rp,20 kaps.
100432274,05909991425326,Rp,50 kaps.
100432274,05909991425333,Rp,90 kaps.
100432274,05909991425340,Rp,100 kaps.
100432280,05909991425357,Rp,28 tabl.
100432280,05909991425364,Rp,84 tabl.
100432297,05909991459802,OTC,"1 poj. 38,25 g"
100432305,05909991425456,OTC,10 sasz.
100432305,05909991425463,OTC,20 sasz.
100432311,07613421034993,Rpz,"1 amp.-strzyk. 0,165 ml"
100432328,05909991425500,OTC,7 kaps.
100432328,05909991425517,OTC,14 kaps.
100432340,05909991425623,Rp,28 tabl.
100432340,05909991425630,Rp,84 tabl.
100432340,05909991425647,Rp,168 tabl.
100432357,05909991468606,OTC,60 tabl.
100432357,05909991468613,OTC,15 tabl.
100432357,05909991468620,OTC,30 tabl.
100432357,05909991468637,OTC,90 tabl.
100432357,05909991468644,OTC,120 tabl.
100432363,05909991470951,Rp,30 tabl.
100432363,05909991470968,Rp,15 tabl.
100432363,05909991470975,Rp,60 tabl.
100432363,05909991470982,Rp,45 tabl.
100432370,05909991441623,Rp,1 amp.-strzyk. 5 ml z zabezpieczeniem
100432370,05909991441630,Rp,2 amp.-strzyk. 5 ml z zabezpieczeniem
100432370,05909991441647,Rp,6 amp.-strzyk. 5 ml z zabezpieczeniem
100432386,05909991524418,Rp,20 tabl.
100432386,05909991524425,Rp,60 tabl. w butelce
100432386,05909991524432,Rp,100 tabl.
100432386,05909991524449,Rp,56 tabl.
100432386,05909991524456,Rp,10 tabl.
100432386,05909991524463,Rp,60 tabl. w blistrze/blistrze perforowanym
100432392,05909991524524,Rp,28 tabl.
100432392,05909991524531,Rp,56 tabl.
100432392,05909991524548,Rp,14 tabl.
100432392,05909991524555,Rp,60 tabl. w blistrze/blistrze perforowanym
100432392,05909991524562,Rp,60 tabl. w butelce
100432392,05909991524579,Rp,100 tabl.
100432392,05909991524586,Rp,20 tabl.
100432400,05909991456580,Rp,12 tabl.
100432400,05909991456597,Rp,16 tabl.
100432400,05909991456603,Rp,4 tabl.
100432400,05909991456610,Rp,20 tabl.
100432400,05909991456627,Rp,8 tabl.
100432400,05909991456634,Rp,10 tabl.
100432400,03665140000531,Rp,6 tabl.
100432417,05909991497378,OTC,50 tabl.
100432417,05909991537326,OTC,10 tabl.
100432423,05909991500368,Rp,12 sasz. 250 mg
100432430,05909991470814,Lz,1 fiol.  proszku
100432446,05909991470807,Lz,1 fiol.  proszku
100432452,05909991474935,Rp,28 tabl.
100432469,05909991474942,Rp,28 tabl.
100432475,05909991474959,Rp,28 tabl.
100432481,05909991474966,Rp,28 tabl.
100432498,05909991425821,Rp,60 tabl.
100432498,05909991425838,Rp,90 tabl.
100432498,05909991425845,Rp,120 tabl.
100432506,05909991425869,Rp,30 tabl.
100432512,05909991425937,OTC,1 tuba 40 g
100432512,05909991425944,OTC,1 tuba 100 g
100432529,09008732012934,Rp,10 tabl.
100432535,09008732012903,Rp,28 tabl.
100432535,09008732012927,Rp,14 tabl.
100432541,09008732012897,Rp,28 tabl.
100432541,09008732012910,Rp,14 tabl.
100432558,05909991463588,Rpz,28 kaps.
100432564,09008732015201,Rpz,1 fiol. 3 ml
100432618,05909991426064,Rp,30 tabl.
100432647,05907626709810,Rpz,10 fiol. 2 ml
100432647,05907626709827,Rpz,10 fiol. 5 ml
100432653,05909991466268,OTC,24 tabl.
100432653,05909991466275,OTC,100 tabl.
100432653,05909991466282,OTC,10 tabl.
100432653,05909991466299,OTC,12 tabl.
100432653,05909991466305,OTC,20 tabl.
100432653,05909991466312,OTC,50 tabl.
100432660,05909991466374,OTC,20 tabl.
100432660,05909991466381,OTC,30 tabl.
100432660,05909991466398,OTC,50 tabl.
100432660,05909991466404,OTC,12 tabl.
100432660,05909991466411,OTC,24 tabl.
100432660,05909991466428,OTC,40 tabl.
100432660,05909991466435,OTC,48 tabl.
100432660,05909991466442,OTC,250 tabl.
100432660,05909991466459,OTC,36 tabl.
100432660,05909991466466,OTC,10 tabl.
100432660,05909991466473,OTC,100 tabl.
100432676,05909991440893,Rp,1 amp.-strzyk. 5 ml
100432676,05909991440909,Rp,2 amp.-strzyk. 5 ml
100432676,05909991440916,Rp,6 amp.-strzyk. 5 ml
100432682,05909991473686,OTC,1 butelka 50 ml
100432682,05909991473693,OTC,1 butelka 20 ml
100432707,05909991474539,OTC,1 butelka 10 ml
100432713,05909991474522,OTC,1 butelka 10 ml
100432720,05909991426101,OTC,24 tabl.
100432720,05909991426118,OTC,48 tabl.
100432736,05909991426125,Rp,28 tabl.
100432736,05909991426132,Rp,30 tabl.
100432736,05909991426149,Rp,56 tabl.
100432736,05909991426156,Rp,60 tabl.
100432742,05909991426163,Rp,1 tuba 15 g
100432759,05909991426170,Rp,1 butelka 25 ml
100432765,07613421024598,Rpz,12 tabl.
100432765,07613421034931,Rpz,120 tabl.
100432771,07613421024581,Rpz,28 tabl.
100432788,05909991426347,Rp,28 tabl.
100432788,05909991426354,Rp,84 tabl.
100432794,05909991426408,Rp,1 tuba 30 g
100432802,05909991476137,Rp,14 tabl.
100432802,05909991476144,Rp,98 tabl.
100432802,05909991476151,Rp,30 tabl.
100432802,05909991476168,Rp,56 tabl.
100432802,05909991476175,Rp,28 tabl.
100432802,05909991476182,Rp,100 tabl.
100432802,05909991476199,Rp,60 tabl.
100432819,05909991476205,Rp,28 tabl.
100432819,05909991476212,Rp,14 tabl.
100432819,05909991476229,Rp,30 tabl.
100432819,05909991476236,Rp,56 tabl.
100432819,05909991476243,Rp,60 tabl.
100432819,05909991476250,Rp,98 tabl.
100432819,05909991476267,Rp,100 tabl.
100432825,05909991452162,OTC,1 tuba 30 g
100432825,05909991452179,OTC,1 tuba 50 g
100432831,05909991452131,OTC,1 tuba 30 g
100432831,05909991452148,OTC,1 tuba 50 g
100432848,05903060619074,Rp,30 kaps. w pojemniku
100432848,05903060619043,Rp,30 kaps. w blistrze
100432848,05903060619081,Rp,60 kaps. w pojemniku
100432848,05903060619050,Rp,60 kaps. w blistrze
100432848,05903060619067,Rp,90 kaps. w blistrze
100432848,05903060619098,Rp,90 kaps. w pojemniku
100432854,05909991476274,Rp,14 tabl.
100432854,05909991476281,Rp,28 tabl.
100432854,05909991476298,Rp,30 tabl.
100432854,05909991476304,Rp,56 tabl.
100432854,05909991476311,Rp,60 tabl.
100432854,05909991476328,Rp,98 tabl.
100432854,05909991476335,Rp,100 tabl.
100432860,05909991476342,Rp,14 tabl.
100432860,05909991476359,Rp,100 tabl.
100432860,05909991476366,Rp,98 tabl.
100432860,05909991476373,Rp,56 tabl.
100432860,05909991476380,Rp,28 tabl.
100432860,05909991476397,Rp,30 tabl.
100432860,05909991476403,Rp,60 tabl.
100432877,05909991476410,Rp,100 tabl.
100432877,05909991476427,Rp,56 tabl.
100432877,05909991476434,Rp,14 tabl.
100432877,05909991476441,Rp,98 tabl.
100432877,05909991476458,Rp,30 tabl.
100432877,05909991476465,Rp,28 tabl.
100432877,05909991476472,Rp,60 tabl.
100432883,05909991426507,Rp,21 tabl.
100432908,05909991450083,Rp,56 tabl. w blistrze perforowanym
100432908,05909991450090,Rp,56 tabl. w blistrze
100432914,05909991450106,Rp,56 tabl. w blistrze
100432914,05909991450113,Rp,56 tabl. w blistrze perforowanym
100432937,05909991471927,Rp,1 tabl.
100432950,05909991426514,Rp,30 tabl.
100432966,05909991426521,Rp,30 tabl.
100432966,05909991426538,Rp,60 tabl.
100432972,05909991500429,Rpz,14 tabl.
100432972,05909991500436,Rpz,98 tabl.
100432972,05909991500443,Rpz,28 tabl.
100432972,05909991500450,Rpz,56 tabl.
100433010,05909991508753,Rp,30 kaps.
100433026,05909991508760,Rp,60 kaps.
100433026,05909991508777,Rp,30 kaps.
100433032,05909991508784,Rp,30 kaps.
100433032,05909991508791,Rp,60 kaps.
100433049,05904804314019,OTC,1 poj. wielodawkowy 4 g 4CH
100433049,05904804314101,OTC,1 poj. wielodawkowy 4 g 12K
100433049,05904804314064,OTC,1 poj. wielodawkowy 4 g 15CH
100433049,05904804314088,OTC,1 poj. wielodawkowy 4 g 200CH
100433049,05904804314040,OTC,1 poj. wielodawkowy 4 g 9CH
100433049,05904804314095,OTC,1 poj. wielodawkowy 4 g 7K
100433049,05904804314026,OTC,1 poj. wielodawkowy 4 g 5CH
100433049,05904804314033,OTC,1 poj. wielodawkowy 4 g 7CH
100433049,05904804314071,OTC,1 poj. wielodawkowy 4 g 30CH
100433049,05904804314057,OTC,1 poj. wielodawkowy 4 g 12CH
100433049,05904804314149,OTC,1 poj. wielodawkowy 4 g 10MK
100433049,05904804314156,OTC,1 poj. wielodawkowy 4 g 100MK
100433049,05904804314118,OTC,1 poj. wielodawkowy 4 g 30K
100433049,05904804314125,OTC,1 poj. wielodawkowy 4 g 200K
100433049,05904804314132,OTC,1 poj. wielodawkowy 4 g 1MK
100433055,05908264685733,OTC,1 poj. wielodawkowy 4 g 5CH
100433055,05908264685719,OTC,1 poj. wielodawkowy 4 g 2CH
100433055,05908264685726,OTC,1 poj. wielodawkowy 4 g 4CH
100433055,05908264685825,OTC,1 poj. wielodawkowy 4 g 30K
100433055,05908264685856,OTC,1 poj. wielodawkowy 4 g 10MK
100433055,05908264685757,OTC,1 poj. wielodawkowy 4 g 9CH
100433055,05908264685801,OTC,1 poj. wielodawkowy 4 g 6K
100433055,05908264685795,OTC,1 poj. wielodawkowy 4 g 200CH
100433055,05908264685788,OTC,1 poj. wielodawkowy 4 g 30CH
100433055,05908264685771,OTC,1 poj. wielodawkowy 4 g 15CH
100433055,05908264685818,OTC,1 poj. wielodawkowy 4 g 12K
100433055,05908264685740,OTC,1 poj. wielodawkowy 4 g 7CH
100433055,05908264685849,OTC,1 poj. wielodawkowy 4 g 1MK
100433055,05908264685863,OTC,1 poj. wielodawkowy 4 g 100MK
100433055,05908264685764,OTC,1 poj. wielodawkowy 4 g 12CH
100433055,05908264685832,OTC,1 poj. wielodawkowy 4 g 200K
100433078,05909991504694,OTC,1 butelka  po 150 ml
100433078,05909991504700,OTC,1 butelka  po 120 ml
100433084,08594739254732,Rpz,"1 fiol. 1,5 ml + 1 fiol. 4,5 ml rozp."
100433090,05909991456283,Lz,1 fiol. 5 ml
100433109,05909991446499,Lz,5 amp. 1 ml
100433109,05909991446505,Lz,10 amp. 1 ml
100433109,05909991446512,Lz,100 amp. 1 ml
100433121,05909991446529,Lz,5 amp. 1 ml
100433121,05909991446536,Lz,10 amp. 1 ml
100433121,05909991446543,Lz,100 amp. 1 ml
100433138,05909991426606,Rp,1 butelka 5 ml
100433144,05909991426613,Rp,1 butelka 5 ml
100433150,05909991426620,Rp,30 tabl.
100433167,05902768480375,OTC,1 butelka 10 ml
100433173,05909991426637,Rp,30 tabl.
100433180,05909991426644,Rp,30 tabl.
100433196,05909991426651,OTC,10 poj. jednodawkowych 1 ml
100433196,05909991426668,OTC,30 poj. jednodawkowych 1 ml
100433204,05909991426705,Rp,30 tabl.
100433210,05909991450915,Rp,1 butelka 5 ml
100433210,05909991450922,Rp,3 butelki 5 ml
100433210,05909991450939,Rp,6 butelek 5 ml
100433227,05909991444112,Rp,1 strzyk. 1 ml
100433279,05055565758359,Rpz,1 fiol. 100 mg
100433279,05055565782095,Rpz,1 fiol. 150 mg
100433351,05055565765814,Rpz,4 fiol. 4 ml
100433368,05909991426729,Rp,1 sasz. 8 g
100433374,05909991426736,OTC,30 tabl.
100433374,05909991426743,OTC,60 tabl.
100433380,05909991426750,OTC,1 butelka 100 ml
100433397,08720165814046,Rpz,1 fiol. 1 ml
100433411,05909991513726,OTC,12 sasz.
100433411,05909991513733,OTC,24 sasz.
100433434,05909991426774,OTC,10 kaps.
100433434,05909991426781,OTC,20 kaps.
100433434,05909991426798,OTC,50 kaps.
100433434,05909991448448,OTC,12 kaps.
100433434,05909991448455,OTC,18 kaps.
100433434,05909991448462,OTC,48 kaps.
100433440,05909991472719,Rp,10 tabl.
100433440,05909991472726,Rp,40 tabl.
100433440,05909991472733,Rp,50 tabl.
100433440,05909991472740,Rp,30 tabl.
100433440,05909991472757,Rp,60 tabl.
100433440,05909991472764,Rp,20 tabl.
100433457,05909991486266,Rp,28 tabl.
100433457,05909991486273,Rp,50 tabl.
100433457,05909991486280,Rp,100 tabl.
100433463,05909991527853,Rp,28 tabl.
100433463,05909991527860,Rp,100 tabl.
100433470,05909991527877,Rp,28 tabl.
100433470,05909991527884,Rp,100 tabl.
100433486,05909991527891,Rp,100 tabl.
100433486,05909991527907,Rp,28 tabl.
100433486,05909991527914,Rp,14 tabl.
100433486,05909991527921,Rp,42 tabl.
100433492,05909991527938,Rp,14 tabl.
100433492,05909991527945,Rp,100 tabl.
100433492,05909991527952,Rp,28 tabl.
100433500,05903031289848,Rp,30 sasz. 10 mg
100433500,05903031289831,Rp,16 sasz. 10 mg
100433500,05903031289824,Rp,10 sasz. 10 mg
100433517,05903031289879,OTC,30 sasz.
100433517,05903031289862,OTC,16 sasz.
100433517,05903031289855,OTC,10 sasz.
100433552,05909991426842,Rp,2 amp.-strzyk. 1 ml
100433598,05909991427054,Rp,60 tabl.
100433612,05909991427115,Rp,28 tabl.
100433612,05909991427122,Rp,56 tabl.
100433629,05908229303337,Rpz,112 tabl.
100433629,05908229303344,Rpz,96 tabl.
100433635,05903031289886,OTC,10 kaps.
100433658,05909991427139,Rp,30 kaps.
100433658,05909991427146,Rp,60 kaps.
100433664,05909991427153,Rp,28 tabl.
100433670,05909991427160,Rp,30 tabl.
100433687,04046241120332,Lz,8 worków 1500 ml SecuNect
100433687,04046241120318,Lz,8 worków 1500 ml Safe-Lock
100433693,07613421058401,Rp,10 tabl.
100433693,07613421058418,Rp,30 tabl.
100433701,05909991468767,Rp,30 tabl.
100433701,05909991468774,Rp,10 tabl.
100433701,05909991468781,Rp,50 tabl.
100433701,05909991468798,Rp,20 tabl.
100433701,05909991468804,Rp,100 tabl.
100433701,05909991468811,Rp,40 tabl.
100433718,05900411007931,Rp,30 tabl.
100433718,05900411007924,Rp,10 tabl.
100433718,05900411010290,Rp,50 tabl.
100433724,05907626709872,Rp,30 tabl.
100433730,05909991427207,Rp,10 szt.
100433747,05054563161604,OTC,"10 sasz. 7,6 g"
100433747,05909991523817,OTC,"5 sasz. 7,6 g"
100433753,03838989736668,Rpz,30 kaps.
100433760,03838989736675,Rpz,30 kaps.
100433776,03838989736682,Rpz,30 kaps.
100433782,05907594032958,Rpz,28 kaps. w blistrze
100433782,05907594032989,Rpz,30 kaps. w blistrze perforowanym
100433782,05907594032996,Rpz,30 kaps. w butelce
100433782,05907594032972,Rpz,28 kaps. w blistrze perforowanym
100433782,05907594032965,Rpz,30 kaps. w blistrze
100433799,05909991462796,OTC,10 kaps.
100433799,05909991462789,OTC,20 kaps.
100433799,05909991462765,OTC,50 kaps.
100433799,05909991462772,OTC,100 kaps.
100433807,05907594033016,Rpz,30 kaps. w blistrze
100433807,05907594033023,Rpz,28 kaps. w blistrze perforowanym
100433807,05907594033009,Rpz,28 kaps. w blistrze
100433807,05907594033047,Rpz,30 kaps. w butelce
100433807,05907594033030,Rpz,30 kaps. w blistrze perforowanym
100433813,05907594033078,Rpz,28 kaps. w blistrze perforowanym
100433813,05907594033054,Rpz,28 kaps. w blistrze
100433813,05907594033092,Rpz,30 kaps. w butelce
100433813,05907594033085,Rpz,30 kaps. w blistrze perforowanym
100433813,05907594033061,Rpz,30 kaps. w blistrze
100433820,05415062345795,Rpz,28 tabl.
100433836,05900411005531,OTC,6 tabl.
100433836,05900411005548,OTC,10 tabl.
100433836,05900411005555,OTC,20 tabl.
100433842,05415062359426,Rpz,30 kaps.
100433859,05909991490041,Rp,10 tabl.
100433859,05909991490058,Rp,20 tabl.
100433859,05909991490065,Rp,30 tabl.
100433859,05909991490072,Rp,50 tabl.
100433859,05909991490089,Rp,60 tabl.
100433859,05909991490096,Rp,100 tabl.
100433871,05909991497163,Rpz,28 tabl. w blistrze
100433871,05909991497170,Rpz,28 tabl. w blistrze perforowanym
100433871,05909991497187,Rpz,56 tabl. w blistrze
100433871,05909991497194,Rpz,56 tabl. w blistrze perforowanym
100433888,05909991484859,Rp,1 butelka 3 ml
100433888,05909991484866,Rp,3 butelki 3 ml
100433888,05909991484873,Rp,1 butelka 5 ml
100433888,05909991484880,Rp,3 butelki 5 ml
100433894,05909991484835,Rp,"10 poj. 0,4 ml"
100433894,05909991484842,Rp,"30 poj. 0,4 ml"
100433902,05909991475529,Rp,10 tabl.
100433902,05909991475536,Rp,60 tabl.
100433902,05909991475543,Rp,30 tabl.
100433902,05909991475550,Rp,180 tabl.
100433919,05909991475567,Rp,30 tabl.
100433919,05909991475574,Rp,180 tabl.
100433919,05909991475581,Rp,10 tabl.
100433919,05909991475598,Rp,60 tabl.
100433925,05909991427252,Rp,28 tabl.
100433925,05909991427269,Rp,84 tabl.
100433931,05909991427276,Rp,28 tabl.
100433931,05909991427283,Rp,84 tabl.
100433948,05909991427290,Rp,1 tuba 40 g
100433954,05909991444174,Rpz,1 fiol. 20 ml
100433954,05909991444167,Rpz,1 fiol. 4 ml
100433954,05909991444181,Rpz,1 fiol. 40 ml
100433960,05909991427306,Rp,30 tabl.
100433977,05909991427313,Rp,2 sasz.
100433977,05909991427320,Rp,50 sasz.
100433977,05909991427337,Rp,100 sasz.
100433983,05901797710859,Rpz,1 fiol. 100 mg proszku
100433990,00191778022957,Rpz,25 fiol.
100434014,05909991427412,Rp,25 tabl.
100434020,05909991452223,Rp,1 butelka 5 g /24 ml zawiesiny
100434043,05712249120863,Rp,10 tabl.
100434043,05712249113537,Rp,30 tabl.
100434050,05712249113544,Rp,30 tabl.
100434050,05712249120856,Rp,10 tabl.
100434066,05712249113551,Rp,30 tabl.
100434066,05712249120740,Rp,10 tabl.
100434072,05909991483197,Rp,60 tabl.
100434072,05909991483203,Rp,30 tabl.
100434072,05909991483210,Rp,98 tabl.
100434089,05909991483241,Rp,30 tabl.
100434089,05909991483258,Rp,98 tabl.
100434089,05909991483265,Rp,60 tabl.
100434095,05909991475284,OTC,50 tabl.
100434095,05909991475291,OTC,30 tabl.
100434095,05909991475307,OTC,20 tabl.
100434103,05909991469580,Rpz,28 kaps.
100434110,05909991469597,Rpz,28 kaps.
100434126,05909991487867,Rp,28 tabl.
100434132,05909991469603,Rpz,28 kaps.
100434149,05909991469610,Rpz,28 kaps.
100434155,05909991465612,Rpz,28 kaps. w blistrze
100434155,05909991465629,Rpz,28 kaps. w butelce
100434155,05909991465636,Rpz,30 kaps.
100434161,05909991465643,Rpz,28 kaps. w blistrze
100434161,05909991465650,Rpz,28 kaps. w butelce
100434161,05909991465667,Rpz,30 kaps.
100434178,05909991465674,Rpz,28 kaps. w blistrze
100434178,05909991465681,Rpz,28 kaps. w butelce
100434178,05909991465698,Rpz,30 kaps.
100434184,05909991465704,Rpz,28 kaps. w blistrze
100434184,05909991465711,Rpz,28 kaps. w butelce
100434184,05909991465728,Rpz,30 kaps.
100434190,05909991478117,Rp,"30 sasz.  13,3 mg/24 h"
100434190,05909991478124,Rp,"60 sasz.  13,3 mg/24 h"
100434190,05909991478131,Rp,"90 sasz.  13,3 mg/24 h"
100434215,05909991462383,Rpz,5 amp. 2 ml
100434215,05909991462390,Rpz,10 amp. 2 ml
100434215,05909991462406,Rpz,25 amp. 2 ml
100434215,05909991462413,Rpz,4 amp. 4 ml
100434215,05909991462420,Rpz,10 amp. 4 ml
100434215,05909991462437,Rpz,4 amp. 10 ml
100434215,05909991462444,Rpz,10 amp. 10 ml
100434238,05909991518967,OTC,20 kaps.
100434238,05909991518943,OTC,2 kaps.
100434238,05909991518998,OTC,16 kaps.
100434238,05909991518981,OTC,10 kaps.
100434238,05909991519001,OTC,12 kaps.
100434238,05909991518974,OTC,50 kaps.
100434238,05909991518950,OTC,4 kaps.
100434238,05909991559823,OTC,24 kaps.
100434238,05909991561444,OTC,30 kaps.
100434244,05208063004316,Rp,10 amp. 2 ml
100434244,05208063004323,Rp,20 amp. 2 ml
100434244,05208063004347,Rp,60 amp. 2 ml
100434244,05208063004309,Rp,5 amp. 2 ml
100434244,05208063004330,Rp,50 amp. 2 ml
100434250,03838989736453,Rpw,60 tabl.
100434250,03838989736507,Rpw,30 tabl.
100434267,03838989736514,Rpw,30 tabl.
100434267,03838989736460,Rpw,60 tabl.
100434273,03838989736477,Rpw,60 tabl.
100434273,03838989736521,Rpw,30 tabl.
100434280,03838989736538,Rpw,30 tabl.
100434280,03838989736484,Rpw,60 tabl.
100434296,03838989736545,Rpw,30 tabl.
100434296,03838989736491,Rpw,60 tabl.
100434304,05909991497200,Rp,1 fiol. 4 ml
100434304,05909991497217,Rp,5 fiol. 4 ml
100434304,05909991527457,Rp,1 fiol. 1 ml
100434304,05909991527464,Rp,5 fiol. 1 ml
100434310,05995327190358,Rp,120 tabl.
100434310,05995327190297,Rp,56 tabl.
100434310,05995327190310,Rp,60 tabl.
100434310,05995327190372,Rp,150 tabl.
100434310,05995327190341,Rp,112 tabl.
100434310,05995327190365,Rp,140 tabl.
100434310,05995327190389,Rp,168 tabl.
100434310,05995327190396,Rp,180 tabl.
100434310,05995327190334,Rp,90 tabl.
100434310,05995327190303,Rp,30 tabl.
100434310,05995327190327,Rp,84 tabl.
100434310,05995327190280,Rp,28 tabl.
100434327,05995327190211,Rp,90 tabl.
100434327,05995327190273,Rp,180 tabl.
100434327,05995327182667,Rp,56 tabl.
100434327,05995327190198,Rp,60 tabl.
100434327,05995327190181,Rp,30 tabl.
100434327,05995327190259,Rp,150 tabl.
100434327,05995327190242,Rp,140 tabl.
100434327,05995327182650,Rp,28 tabl.
100434327,05995327190235,Rp,120 tabl.
100434327,05995327190266,Rp,168 tabl.
100434327,05995327190204,Rp,84 tabl.
100434327,05995327190228,Rp,112 tabl.
100434333,05995327191195,Rp,28 tabl.
100434333,05995327191201,Rp,30 tabl.
100434333,05995327182698,Rp,56 tabl.
100434333,05995327191225,Rp,84 tabl.
100434333,05995327191218,Rp,60 tabl.
100434333,05995327191232,Rp,90 tabl.
100434333,05995327191249,Rp,112 tabl.
100434333,05995327191256,Rp,120 tabl.
100434333,05995327191263,Rp,140 tabl.
100434333,05995327191270,Rp,150 tabl.
100434333,05995327191287,Rp,168 tabl.
100434333,05995327191294,Rp,180 tabl.
100434340,05995327191300,Rp,28 tabl.
100434340,05995327191317,Rp,30 tabl.
100434340,05995327182704,Rp,56 tabl.
100434340,05995327191324,Rp,60 tabl.
100434340,05995327191331,Rp,84 tabl.
100434340,05995327191348,Rp,90 tabl.
100434340,05995327191355,Rp,112 tabl.
100434340,05995327191362,Rp,120 tabl.
100434340,05995327191379,Rp,140 tabl.
100434340,05995327191386,Rp,150 tabl.
100434340,05995327191393,Rp,168 tabl.
100434340,05995327191409,Rp,180 tabl.
100434356,05909991484163,Rp,15 tabl.
100434362,05909991484194,Rp,3 tabl. 100 IR ¦ 28 tabl. 300 IR
100434379,05909991484170,Rp,30 tabl.
100434379,05909991484187,Rp,90 tabl.
100434391,08595112678541,Rpz,21 kaps.
100434400,08595112678558,Rpz,21 kaps.
100434416,08595112678565,Rpz,21 kaps.
100434422,08595112678572,Rpz,21 kaps.
100434451,05909991427474,Rp,30 kaps.
100434468,05909991427481,Rp,30 kaps.
100434497,05909991427498,Rp,14 tabl.
100434497,05909991427504,Rp,28 tabl.
100434497,05909991427511,Rp,56 tabl.
100434497,05909991427528,Rp,98 tabl.
100434497,05909991427535,Rp,112 tabl.
100434505,05909991444334,OTC,12 pastylek
100434505,05909991444341,OTC,20 pastylek
100434505,05909991444358,OTC,24 pastylek
100434511,05909991444389,OTC,12 pastylek
100434511,05909991444396,OTC,20 pastylek
100434511,05909991444402,OTC,24 pastylek
100434528,05909991427573,Rp,20 tabl.
100434528,05909991427580,Rp,40 tabl.
100434528,05909991427597,Rp,60 tabl.
100434528,05909991427603,Rp,100 tabl.
100434534,05909991427610,Rp,1 butelka 120 ml
100434540,05909991427689,Rp,60 tabl.
100434540,05909991427696,Rp,80 tabl.
100434570,05909991427740,Rp,14 tabl.
100434570,05909991427757,Rp,28 tabl.
100434570,05909991427764,Rp,56 tabl.
100434570,05909991427771,Rp,98 tabl.
100434570,05909991427788,Rp,112 tabl.
100434586,05909991427795,OTC,1 tuba 30 g
100434592,05909991427818,Rpz,1 fiol. 5 ml
100434592,05909991427825,Rpz,3 fiol. 5 ml
100434592,05909991427832,Rpz,1 fiol. 25 ml
100434600,05909991427849,OTC,25 tabl.
100434600,05909991427856,OTC,50 tabl.
